# case	record	name	stored_hex	x	y	z
# records=4194 cases=4332
380	380	BETINORM V	c0b89e23abc6e437	3686768	-4016273	425617
381	381	NEO	c0b7f955345fc811	3479984	-4292650	410844
382	382	TREASURY	c0b7e15f0a631b1d	3648912	-4732863	353992
383	383	GLOWYBOOM	c0b7c19829e618d3	4462480	-5294429	257408
384	384	CONTRITE	c0b76d95a2fe3933	4031408	-1804535	824431
385	385	SNEAKER PIMPS	c0b72390b2bfc8dd	4055696	-4146452	352242
386	386	ACKANDUA	c0b721c9493d53c5	3311056	-5428793	329445
387	387	PU	c0b721294ae33c26	3279984	-4998535	361154
388	388	HIPGNOSIS	c0b7206ad762a196	-3834256	-542131	-2848177
389	389	YUANDO	c0b71df77d284167	1752848	-5860015	576142
390	390	UNLOVED	c0b663b802ae86a4	4062480	-2158003	653795
391	391	SAMARKAND	c0b660afbc765da1	4224624	-5110857	265322
392	392	ASKEW 183	c0b607b5f13d616e	3620688	-634106	2456427
393	393	BARREN	c0b603d6ecad2715	4776048	-1351212	873306
394	394	XEW	c0b6022af065be3c	1804272	-2199504	1419721
395	395	LIFESAVER	c0b5d5d49faaf544	3111056	-3937153	456361
396	396	MITHIS	c0b5a34ee7750d3f	5582832	-4343485	228435
397	397	THE VOID	c0b577a7c36eab6b	2804272	-4533223	432307
398	398	TUESDAY	c0b51dd2fd0c3b79	2973200	-4920580	369506
399	399	BLUE MAN	c0b51251530fd217	2579984	-1977634	1057240
400	400	GRINDAG	c0b4eacb522c5e4d	2028560	-3604181	732400
401	401	COZA I	c0b4e8a0c8b497c4	3717840	-4660522	308917
402	402	OVER AND OVER	c0b4ce9f34fbabf7	3148912	-2046277	826660
403	403	SNOOKER BALL	c0b49b549db49e4a	-1021776	-5360925	-963062
404	404	CAMEO	c0b48f316e321189	3724624	-2107273	670573
405	405	BURNT	c0b476cbc093d22e	3955696	-5140660	257626
406	406	ALSCOPE	c0b459e01871f986	2873200	-4846257	374158
407	407	JEFFOK FUEL001	c0b458d343493886	3617840	-3736039	385371
408	408	ASKEW 186	c0b4301e062d12e7	3348912	-2580912	597937
409	409	NOVA SOL	c0b3d08598a036b4	4293552	-4257950	277464
410	410	NEWHAVEN	c0b3ce18f2252f9c	2173200	-2163851	1078175
411	411	TUHKIMUS	c0b3cab718e44444	3748912	-5119108	264014
412	412	CHOCOLATE BASE	c0b33113e8d837fc	5107120	-5642162	170503
413	413	QUATERNARY A	c0b3309d4b02681b	4193552	-4028711	290780
414	414	LAURIE ANDERSON	c0b3139c40698325	2466416	-4128367	479619
415	415	RIO	c0b2f7d8af544e2d	652848	-5094897	1459881
416	416	BROWNCLOWN	c0b2eb65d7521c03	-2742128	-3746358	-471469
417	417	AWWW, HOW YOUNG.	c0b2cb48851a0a85	4631408	-5271096	197082
418	418	S'R QIAA	c0b2b4bc05af9fd0	-600336	-1926450	-4140651
419	419	PAYTROR	c0b2b0a3ed97eb57	2466416	-4528367	428392
420	420	AWET	c0b2ae75e9c30c1c	1921776	-5644011	440921
421	421	REDIAN	c0b29654d00f74c7	4700336	-4332862	233642
422	422	HILLO	c0b283043645c69a	3786768	-4447922	281360
423	423	ELSEWHERE	c0b280958001eb90	3173200	-5138273	290503
424	424	LISTA 3	c0b27f35fc0e4ce2	3786768	-4347922	287600
425	425	LEW	c0b25b328dddcc11	-789616	-1128911	-5271668
426	426	ALEPH 0	c0b25650b73c7f51	4562480	-5638000	182493
427	427	HOPELESS	c0b254e191b77f3e	1752848	-5160015	518853
428	428	BRIGHT HEART	c0b23c759dd78007	2273200	-1938174	1059603
429	429	IODINE	c0b1f71090f97338	2804272	-4333223	378476
430	430	VATKOON	c0b1f1706fd69477	4700336	-5332862	183252
431	431	GRUNT	c0b1eca272226408	176048	-5036467	5175191
432	432	PYRRHIC FOOLISHNESS	c0b1df3733ac12e9	3955696	-4240660	272744
433	433	LITH07	c0b1c18de0b971ff	2209296	463664	-4437410
434	434	MIKOS	c0b1a8e744e2e031	1921776	-5044011	466387
435	435	HAKIDEEM	c0b1631c3f05120b	4662480	-5312642	179697
436	436	PULSITIUS	c0b140234ee2307e	2904272	-4631453	328313
437	437	NOMICRON	c0b136eb6e6e00d3	2766416	-5508132	289210
438	438	KICALICA	c0b134e88369ea53	4155696	-4561360	232380
439	439	SPANIANA	c0b134a65265de19	2355696	-920154	2032037
440	440	SCOOPER	c0b10b46781722fd	1752848	-5060015	491945
441	441	LI+SOURCE	c0b1065413fb9c50	3886768	-4748498	236143
442	442	HAWKIN	c0b0fd85338e8b48	3479984	-5404507	231264
443	443	BABY PLUM	c0b0ecef68cdebbe	4224624	-4510857	227371
444	444	BIZEEMET	c0b0d4dcc594f3a5	4700336	-5232862	175184
445	445	FARWAY	c0b0d411e45c0b45	-3127472	-448997	-3067933
446	446	MEANINGLESS	c0b0b369ba9d7cfc	1866416	-1939481	1181093
447	447	NSF 02	c0b0a832d979458d	3648912	-4532863	257811
448	448	GENEZIS	c0b08f655dd0a2b3	1811056	-1260418	1857195
449	449	NISSLEY	c0b08e8f7b7cebd5	3479984	-4704507	258897
450	450	CANDELAS	c0b078b2cb5c70f4	4362480	-4533712	213199
451	451	GOLIATH	c0b0589cb91cda11	1962480	-818203	2606087
452	452	BRIGHT ELEVEN	c0b025b20d97cf0d	-138192	-6191472	-4831274
453	453	WORTHLESS	c0b01acfcfbac57f	2479984	-1222206	1360192
454	454	APHORISM	c0b017215e7290dd	1283920	-4190011	765689
455	455	MINDO GRINN	c0b012247e8d81ac	3717840	-4160522	265975
456	456	LITHSTOP-3	c0afddffefd8cda6	2735344	-3979930	374685
457	457	JUNIO	c0afd5a487a1477c	5138192	-6376196	124376
458	458	SKT 4	c0afd245bf0ae419	4912144	161035	-5149174
459	459	JUST HOME	c0afaba77f59458f	2428560	-5391642	309596
460	460	AVIALA	c0af7b21393f06a7	3817840	-4285005	246314
461	461	TEQUITO	c0af73e6e5f9d428	-2889616	-433096	-3216949
462	462	LIA	c0aec7598fd5c6bf	1383920	-5102252	557940
463	463	VAITH	c0aec1cb1e551c3b	2973200	-4120580	321345
464	464	DARUNI 5	c0aeb0c961744a48	4293552	-3757950	243471
465	465	BIG BLUE	c0aea995d86e1118	4969264	-4680100	168760
466	466	APALSA	c0adfdcf1f630e37	2904272	-5031453	262710
467	467	LISTA 82	c0ad98783a36d22e	3411056	-5124613	216714
468	468	MIDAKOB	c0ad48be75c7739a	4562480	-5238000	156847
469	469	EXCLUSIVE	c0ad3f9422808da0	2904272	-4131453	312012
470	470	NARANJITA	c0acfdcc9fdeede4	2935344	-4630986	272990
471	471	GRAVITY	c0acd02c6d523c2d	1077136	-5101958	671110
472	472	TELENA	c0ac864d94f65ee3	2021776	-5377750	335812
473	473	NEOS	c0ac817fc44b25cd	4362480	-4333712	192997
474	474	BAMA	c0ac7eee5092821d	1514992	-5524242	435821
475	475	VALYX	c0ac7814d3003701	2916080	262885	-4753549
476	476	UNSUITABLE	c0ac21cf68094330	2786768	-993580	1300493
477	477	LANGELIN	c0abcb16642e22b5	5376048	-4356588	151894
478	478	ONCOMING STORM	c0abbf65a22dab21	3311056	-3828793	280161
479	479	FARUHN	c0abbf31deea88d7	2642128	-1521735	883346
480	480	VOOTAQ	c0ab3dfc18242af1	4800336	-5190764	139942
481	481	TASLEN	c0ab0edcb988c2af	4324624	-6232930	128489
482	482	HEAVY BLUE EMITTER	c0ab017ff711de0b	1266416	-1529308	1784829
483	483	PANKTAN	c0aae18c847274d5	2973200	-4320580	267849
484	484	WAIPOINT3	c0aa92dbe3b7311d	5069264	-5252333	127751
485	485	TRICOLOUR	c0aa7813438ee650	-1904272	-1497938	-1187751
486	486	EPILOX	c0aa757c0b607af8	-162480	-4836006	-4310180
487	487	JOYCE KILMORE	c0a9f47f5cd2f739	-242128	-4332401	-3167076
488	488	SNOWFLAKE	c0a9685895ccd1e5	1886768	-770887	2235962
489	489	ZIMMER	c0a944d95777e769	3917840	-5209488	158473
490	490	WTLITHIUMSOURCE	c0a9365c6c03b621	-173200	-6367951	-2926009
491	491	SHEL	c0a9364642f6a4c3	4155696	-5161360	150456
492	492	AKYAASLE	c0a8ffc000000000	1050000	2650000	-1150000
493	492	AKYAASLE	c0a8ffc000000000	-1150000	2650000	1050000
494	493	FOREVER AUTUMN	c0a8fc985fcd3661	3411056	-3824613	245156
495	494	DJIBRIL	c0a8d89d5d05e799	2090704	-5171008	294172
496	495	LAGIG	c0a8d0439732ea3b	1377136	-5474191	421310
497	496	NYTULIUM ALPHA	c0a8a3cbc45a56cf	3955696	-4340660	183683
498	497	YANIS	c0a89c333543ddb4	869264	-838888	4319850
499	498	HARGATH	c0a89175a5b85d18	4324624	-4132930	175945
500	499	GARAAN	c0a88157d3f09ace	4324624	-5232930	138604
501	500	RAMAPO	c0a7ba432112fc0e	-3527472	-319738	-2692810
502	501	LITHIUM 1	c0a7b8dc374579e4	3411056	-4924613	180760
503	502	TOWER 28	c0a76c623eb82dd5	1535344	-1235740	1580253
504	503	VIANDANTE	c0a6c15c6bac77ce	300336	-2119098	4576510
505	504	UNENDING DAWN	c0a6a17d529393f5	2666416	-4419688	245805
506	505	GRIMNEBULIN	c0a693c838c94b76	2935344	-4530986	217285
507	506	HERB GARDEN	c0a6603718027938	-4241040	-222411	-3036412
508	507	LETDOWN	c0a6262283455b28	-521776	-3329925	-1631717
509	508	EINSTEIN	c0a5f29462f17357	939280	-5348318	559222
510	509	JMK	c0a5e519ddcc9c8f	5544976	-4364947	115791
511	510	BULGARIA	c0a5dc12f5d15497	3579984	-4607492	169632
512	511	IAVOH	c0a5b87e2fce1693	3779984	-5023104	146427
513	512	ASKEW 182	c0a55b4b752e274e	3551760	-333345	2308899
514	513	TOWER 14	c0a53677486ce50d	1435344	-1075749	1758491
515	514	YBARRA	c0a514f7328ab73b	5476048	-5957484	82716
516	515	NEGALITH	c0a4c039cd1e25b5	-1866416	-1513968	-939986
517	516	NEGALITH 2	c0a4bfb877b5bcb6	-2235344	-1534775	-774134
518	517	WHITE WIDOW	c0a4721fa1665112	3379984	-2301521	336422
519	518	NOTHINGHERE	c0a45c2f83e36dc8	-507120	-1085899	-4732490
520	519	WHISTMAGE	c0a45b86d2768805	3442128	-4530971	167077
521	520	AMANDA NEWA	c0a40aefba591f6b	1752848	-4646231	315008
522	521	LISTA 96	c0a403f1ebaf7a01	3442128	-4330971	171855
523	522	ZERO FUEL	c0a3c35c14714cc7	-2438192	-391297	-2651497
524	523	BORRELIA	c0a3a8a6b3364d82	3986768	-4680147	134861
525	524	GRYNNAA	c0a39f34c74cb61b	3442128	-4130971	176633
526	525	ASCS 1	c0a38ed7cb9cfd86	2190704	-5111912	223546
527	526	PUNAVALO	c0a370a1e8a6837d	3173200	-5269226	148820
528	527	SLOATSBURG	c0a349612253a8f0	-2507120	-367093	-2682349
529	528	ISSEI	c0a30d3f27211b58	1611056	-768778	1968943
530	529	BLUE SPARK	c0a2fcdfd644dc0d	100336	-5003294	4841407
531	530	TOWER 27	c0a2f697a8d6401c	1028560	-1335530	1767012
532	531	TOWER 26	c0a2f0bdc87519f8	1297488	-1220131	1531402
533	532	BRIGHT 778	c0a2e6e1f974b7f7	-2035344	-1429330	-831658
534	533	PIANORO	c0a2b956c4b19bc9	-2724624	-638120	-1378476
535	534	XNOL XXVI	c0a2888fb0179216	2866416	-4860958	170257
536	535	ZERO LITHIUM	c0a2842c1eba698b	-2131408	-458630	-2424572
537	536	BLUE BRIGHT	c0a2805fe3f606ab	3035344	-4890978	159519
538	537	TOWER 25	c0a23cae890cd21e	959632	-1425516	1706426
539	538	SOLLUSEN	c0a22f3cd278f51d	1379984	-741804	2273781
540	539	FELYS	c0a22c611f9ae730	1108208	-5138861	408467
541	540	TREMBLAY	c0a227026d5d483d	2259632	-4341005	236873
542	541	LUCKY DIP	c0a21491cc2674a7	2966416	-5344856	145965
543	542	NINES	c0a1d856263e2374	1621776	-2073868	679135
544	543	BATTERY	c0a1c9d4bad7db57	1859632	-2179798	561699
545	544	KANE	c0a1759ec32312fd	3004272	-3998610	186034
546	545	DECTAA	c0a1748dd666015a	4662480	-5012642	95599
547	546	BOUNTY	c0a17263d2e5a1f3	1373200	-778257	2089632
548	547	NO FUEL	c0a10a706fe23847	-1793552	-468291	-2596986
549	548	LYGHT	c0a0e87c087444fe	1952848	-4313160	256946
550	549	TOWER 22	c0a0c7c9dd1b2680	1573200	-786840	1735172
551	550	TOWER 16	c0a0b832ed28e42e	1297488	-1120131	1472522
552	551	SD LITTERBOX	c0a0b3ee364334b9	4774288	88467	-5061867
553	552	CELEPH	c0a080422080b5aa	-828560	-1640462	-1553926
554	553	SHOULDN'T HAVE	c0a079f9b8ad670e	477136	-4141631	1067236
555	554	LOSTNFOUND	c0a072e97cb26021	3479984	-3304507	183089
556	555	GREY GOLD 04	c0a0517a638e5874	1359632	-1115385	1377330
557	556	SPARKIDELIC	c0a021e1c86c6249	-1597488	-1148132	-1125844
558	557	BABYSUN	c0a01b50f13ee3d5	2052848	-5339733	188079
559	558	TOWER 15	c0a00115b53ddb57	1028560	-1135530	1753948
560	559	FERTILIA	c09fdd0a50cf04d2	4193552	-1728711	281299
561	560	MONUMENT	c09fd67c5d3b4a86	4969264	-5122360	80050
562	561	KIINAAJI	c09fa1a239b47951	4762480	-5356213	79361
563	562	ROUGE 1	c09f80040e48686c	4055696	-5979474	83131
564	563	L+ION 1	c09f344ee25b1c19	3173200	-4969226	126651
565	564	LISTA 55	c09f336f4ce40ece	4224624	-2510857	188251
566	565	HIGHWAY 51	c09f11926faef1b9	-3033584	108297	6052430
567	566	PUKANY FLISS	c09ef5e7b9166cf8	2190704	-3511912	257550
568	567	MULTI	c09eeae379700984	2290704	-5021744	172013
569	568	GIZMO I	c09ee470d3770cfd	2635344	-1419938	528353
570	569	TOWER 20	c09e84d5ddf57e23	1628560	-1116721	1073990
571	570	TOWER 21	c09e7f1a4dfb1d71	1435344	-775749	1752882
572	571	NOUVALLA	c09e763db7a5ab60	6358544	-4607758	66541
573	572	VERON	c09e5fe870831d75	2359632	-5058003	162880
574	573	NEGALITH 3	c09db023ad247dc1	-2235344	-1551723	-547776
575	574	TOWER 23	c09d1f150ddc18f6	1366416	-813206	1677293
576	575	FANTOR	c09cf8fba240ee5d	1811056	-560418	1826936
577	576	LIP 003	c09c3cc14e9fa1cf	4324624	-4432930	94268
578	577	WORM'S FUEL 3	c09c2a4e99115de0	1252848	-1358223	1059313
579	578	LISTA 6	c09c25ec25f0bd3c	4936432	65419	-5578437
580	579	RAR	c09bc1f1d2bfdded	1504272	-666960	1770662
581	580	OMW	c09bb0e2cf554fdd	1404272	-699802	1803398
582	581	GOD OF LIFE	c09b7c78cd6fa2fc	601424	-5340118	547726
583	582	CHECKMATE	c09b7bc77d4e826b	2766416	-3796421	167479
584	583	BRIGADIER	c09b7af670acc85a	4255696	-4407340	93768
585	584	ANNANDERA	c09ae23edc7ccc8f	-2208208	957887	813422
586	585	TOWER 24	c09a264958241a6c	921776	-1299843	1396780
587	586	TOWER 19	c09a1d22a2167434	1290704	-1136991	1138850
588	587	TOWER 18	c09a15bb5d2a38fc	1359632	-1101593	1114619
589	588	PANLATO	c09a0a73644e79c1	-282832	-1095865	-5377112
590	589	POTEMIK	c09a0a44cb0bc64c	3373200	-4101250	120466
591	590	MINSEAN II	c099fd88269ee966	3848912	-4136426	104479
592	591	SYPH	c099f510232ec1fc	-408208	-3940299	-1032829
593	592	LONE WOLF	c099f059bb8b921a	2559632	-5522851	117433
594	593	LONE STAR	c099ee18f02a596f	1477136	-3464936	324241
595	594	GABRIELLE	c099e0a49407c51b	1052848	-1236149	1272524
596	595	OMIRAHNDI	c099bcc54cc3db8e	808208	-3078550	662026
597	596	MOHAA	c09889d9f6db0117	-2804272	-1731080	-323512
598	597	OZANIA	c0987cdd264451d8	721776	-1332366	1629682
599	598	GOODLE	c09873fc7e05a7e2	2328560	-1429241	470241
600	599	ANAMAYANE	c09870a511244da9	2290704	-5521744	123662
601	600	FENNBRIDGE	c0980b9c6ef666dd	1714992	-4334394	207024
602	601	LISTA 60	c097cb76ac5f8844	-1374288	553232	2002980
603	602	KJW FUELUP	c097c722737afe0b	1152848	-1131650	1166457
604	603	LISTA 13	c097c0b0f06efe32	277136	-4143401	1323863
605	604	COMON	c09742f262f35676	1566416	-649930	1462326
606	605	TOWER 17	c0971d7b95b29d81	1490704	-1087728	912358
607	606	TG L3-X0	c097158e01bb7ecf	877136	-1820469	925219
608	607	XAAZA	c0970d4bf442a07f	428560	-1523267	2259955
609	608	BETINORM VI	c09701d39b0c48d9	3848912	-4036426	94778
610	609	MRIN	c096fb0164218263	2152848	-5035234	135677
611	610	S05 FUEL SOURCE	c096611dbf6c0e4a	4900336	-4448666	65701
612	611	EZY	c096595cb818ba5c	1359632	-815385	1290195
613	612	DEAD STAR	c096484c73837d52	4086768	-4311795	80929
614	613	UNSTY	c096450a29d6ce12	-1632496	960896	908585
615	614	BETINORM VIII	c09597b0b753f80e	3917840	-4209488	83793
616	615	GRANK	c095915d81527ea4	-1246064	-4624960	-239518
617	616	KEYILI	c0959128512bc09c	1083920	-1465528	868918
618	617	PERSI	c0959053dbec1aa0	1397488	-689697	1431853
619	618	CINCOSUUN	c0958b6f72750d33	2448912	-356129	1581027
620	619	ZUABAR	c0957f6a032e94dc	1746064	-4444149	177306
621	620	FS 0001	c094dce9dfff0ea8	4086768	-4411795	74056
622	621	HAKED ROQ	c094d6909550a0af	4731408	-5121833	55033
623	622	LITHULITHU 64	c094d40334ec9da2	-1221776	-1184863	-920813
624	623	FUEL STATION BETA	c094cde42c3adbe6	1535344	-535740	1618723
625	624	FEELING BETTER	c094c680b8c16b7f	2559632	-4322851	120166
626	625	NEWBORN	c09463a2edf625a9	1852848	-1486587	473751
627	626	BARTOK	c09409871d408dcd	770352	-2831847	587839
628	627	PSYCHSTATS	c09407182fbdbd52	3948912	-4953743	65524
629	628	BRUCINE	c093de792e936db3	4143216	69678	-4404773
630	629	PAPPADELTA	c093becd5e4cb56f	6361392	-90819	2187335
631	630	GREGORY	c0935b0ecda7d6f9	4086768	-4511795	67183
632	631	GIMLI	c093409351f999b4	3579984	-3907492	88081
633	632	GIAK	c093378c472efedb	169264	-1526251	4760742
634	633	VELIRUAPHOSE	c092e239167395ad	477136	-2241631	1129953
635	634	TSAGOR	c092a6fa9d3b15a4	805360	1114399	-1330089
636	635	CRASH	c0929bc004833e2b	1377136	-1874191	461422
637	636	NOT MISTY	c09295702600e656	608208	-2225724	878597
638	637	DAYSTAR	c09294821b792bf1	1052848	-936149	1206473
639	638	MAGLIOZZI	c0928ad7e630848a	-44976	-5036632	-5238704
640	639	MILITANTE	c0928725ef0ba95d	-38192	-6102339	-5087893
641	640	LUTAR	c0926a0fac29aabf	270352	-5086437	857022
642	641	HOBBE	c0921dabd3154b77	2259632	-1388217	369611
643	642	GLOMA CLUSTER	c09191be3a5a4559	-214992	-3342390	-1564787
644	643	OSLUC	c09160bc73f9ad9c	766416	-634105	2288500
645	644	WREYA	c0912b8b6242cbc3	2697488	-4776562	85286
646	645	HELLO	c091281ee1c4f4fe	3579984	-1002801	305857
647	646	STEL	c091277d18620aca	1566416	-449930	1557757
648	647	PEPPER SPEAR	c09125ac0bb02100	-839280	-4633030	-282228
649	648	BLSIBI	c0911fa4d756d5b2	2866416	-5442081	70254
650	649	RYEL	c09111c0aca8a556	-221776	-2836740	-1736452
651	650	PENGUINIX	c0910d4fde90cc6b	4731408	-4421833	52163
652	651	MILIUM	c090e32f65d98ba8	3611056	-4316254	69343
653	652	BALLON	c09093be5d060932	-448912	-749102	-3154910
654	653	GAS 1	c090620c7886cdbe	766416	-634635	2155683
655	654	MULTIPLARA	c0902b86cab927ef	2359632	-1743452	251557
656	655	TRIAD I	c09013db74a7e3ba	4086768	-4711795	53436
657	656	AMBER OWEN	c08fcea37181f975	3917840	-4109488	63218
658	657	AAAAAAGH	c08fbf6e6f401c28	-904272	-504804	-2225571
659	658	NORAVIA	c08f4b3bf9ccb5e4	1783920	-2420146	231949
660	659	TOPSARR	c08ef6962c746737	1921776	-1444011	357045
661	660	SILO	c08eeb4b2fd5e07f	-1601424	916932	673804
662	661	CAERIS	c08e9d53396aaf76	2866416	-4442081	76940
663	662	RAGE	c08e88c6de7b08cd	721776	-832366	1626376
664	663	SIGLAR-2	c08e17c0002b6c81	820016	266048	-4413975
665	664	ZOBROK	c08dddf6ef739e15	1852848	-2665639	193509
666	665	VARD 1	c08ddc932927a3bd	1001424	-5962192	160044
667	666	ROSARIES	c08d0fc58024eba1	-1532496	973713	623217
668	667	EVESTAR	c08c722b359b7388	3879984	-3933256	59647
669	668	RASCO	c08c6a7a818c828c	1285008	226261	-3127493
670	669	WAFFLE BASE	c08c50b8a81f8031	5713904	-5616305	28235
671	670	CYRUS-ALPHA	c08c504843548593	528560	-785668	2181784
672	671	HOMESLICED	c08c4a498a66b751	632496	-3581245	399663
673	672	WHITAR	c08bba69e7f5aa98	706448	249628	-5031504
674	673	KARZEL1	c08b18cfd210998e	-224624	-949264	-4066556
675	674	LISTA 31 LIFESAVER	c08b00240809afee	4831408	-4303641	41554
676	675	CASTOR III	c08afe9c89183c17	4017840	-4633971	46396
677	676	SCOPEME2	c08adabe70ac01b5	335344	-922622	2777488
678	677	MORTIGO	c08ac79d07478c7a	1477136	-4408490	131597
679	678	TURNER	c08ab0f5a30609c0	3473200	-5482739	44853
680	679	ONE OF MANY	c08aa63f0871d228	714992	-983636	1212556
681	680	LOVE'S LABOURS WON	c08a14b5c33daf9c	-1046064	-1092754	-730116
682	681	GRAN PARSIO	c089fd7519c19675	3579984	-4407492	52709
683	682	NARWIN	c0896609a3d4c151	-148912	-1540144	-3543794
684	683	SERACUS	c08963c8ada1c084	5576048	-4858380	29991
685	684	BLOGENSTEIN	c089508dc2e13658	1039280	-1848638	421636
686	685	BILLINGS	c0894ae2ab9988bc	814992	-888712	1117449
687	686	BYUU	c08944f4513e07a4	3473200	-3882739	59962
688	687	BRIGHT STAR	c08942adfe2cd9fa	777136	-1292367	804838
689	688	TSEUDO-NO-HAMA	c08935652f37d526	2966416	-3144856	86470
690	689	ENIAWD	c0889501c4d001f2	2321776	-4647893	72894
691	690	MARRIN	c08842a50e7dc0b8	-1325712	773546	757027
692	691	URAJ	c088280028b86fce	-322864	1258071	1903070
693	692	GASTAR X	c087e9dad0b4e988	1028560	-435530	1708226
694	693	LISTA 97	c087e6e99bd1a18c	2966416	-4344856	59344
695	694	ASKEW 187	c0872c93f196c3ef	3273200	-3143550	72071
696	695	EARENDIL	c087229d4b30a7f3	-1666416	-405906	-1094497
697	696	ESCAPEE 27	c086d90a11083afb	-846064	-1159573	-745235
698	697	WTEXPLORATION1	c086856985875818	-5951760	575445	210422
699	698	GIALDORA	c08676569870494f	3473200	-4782739	43271
700	699	SNOW WHITES STEPMOM	c08671c2b99256b4	3035344	-4590978	51540
701	700	ELDAR	c0866b334f3e2397	69264	-2130112	4862408
702	701	DUL	c086684eaaa00075	-614992	-934031	-1248279
703	702	STRAHG	c086678a8d790ea8	808208	-1178550	752685
704	703	MOUSER	c0866565f9465cac	-1104272	-324787	-1998239
705	704	ABUNDANCE	c08664aee2a9e9ef	877136	-1075946	759295
706	705	LIFE IN SPACE	c0865d31698dcbdd	1114992	-803939	798372
707	706	DEKA	c08543c352a35b5c	546064	-938156	1328283
708	707	REJECT	c084f7766fa71ad2	-681072	1028816	957521
709	708	GASTAR XIV	c084c94fa509793b	1414992	-919167	511423
710	709	MERIDITH	c084884d802253d9	-1501424	857517	510322
711	710	DONNARED	c083e8526af1deeb	-1639280	1054080	368672
712	711	NU	c08382fc98f1bddd	-414992	-1138211	-1321849
713	712	HONTODA	c08376c61de9fd7e	646064	-836066	1153095
714	713	NIFORAN	c0836aa61fa7c6ef	3542128	-4619626	37971
715	714	LIKEHOME	c0836915afea05c3	3948912	-4453743	35317
716	715	CHAKA	c08350b195b6c52e	1546064	-1448329	276029
717	716	BLUE FURY	c0831a3f21a3078f	1952848	-5085046	61557
718	717	JAYWAZ	c082e9cc84543019	-543216	1292957	861708
719	718	GASTAR XIII	c081fc5e2b44727a	808208	-978550	727736
720	719	LITHU 2	c081f111ca85de23	-2021776	-1635301	-173653
721	720	GASTAR VI	c081dc0d463b3f16	370352	-1841353	838049
722	721	ROMANUS	c081c85d4fd47633	790704	-463543	1552541
723	722	SC 17	c081a896a76da204	-4809968	-48481	-2423211
724	723	BYFI	c081752462a2fad4	-178224	1278064	2452536
725	724	KRAAN	c081684117b14654	-1328560	-339628	-1234512
726	725	MOA	c08132aef6a3583c	-614992	-734031	-1219112
727	726	RABIEN	c080b9c0d28d4f0c	-5009968	-46093	-2317724
728	727	SC 16	c080a0ba40eb3afa	-4403184	-49231	-2454598
729	728	SKRAT	c08098e7e4a3829f	52848	-5109527	1966880
730	729	GAUL	c080927c936b9209	1577136	-4292069	78342
731	730	DAVROS	c08089688853917b	2252848	-4361807	53852
732	731	ZORGOZ	c0808335135a1fb5	283920	-1098668	1693952
733	732	OPAEL	c0807173d6861523	1446064	-819346	444100
734	733	STONEWATCH	c080707b5355ff9e	-935344	-302777	-1857553
735	734	SHINMIEN	c08064efe9444a53	3473200	-5682739	26580
736	735	BYSTAR	c080603ee15d14f8	677136	-808788	956855
737	736	POWERPUFF	c0803aea90533cf6	-1066416	-281721	-1728727
738	737	GLENGOS	c07f7543b9c6ed6d	3948912	-4353743	29276
739	738	ANCIENT ONE	c07f5b0c47168c2f	1370352	-5135410	71290
740	739	LUANI	c07f2ac11821f80d	466416	-435510	2454955
741	740	MR BRIGHT	c07eead5409d3cf4	377136	-935675	1401841
742	741	ALARA	c07ec548209dd08e	2052848	-1439733	166578
743	742	GASTAR XII	c07e1f5fc51f60b3	346064	-942335	1477917
744	743	FILLUP	c07dfa0e732647a5	-550000	1289411	676318
745	744	GASTAR XV	c07de1a436247b39	739280	-909824	710812
746	745	ARDSLEY	c07ddd7a7ccbaa13	-697488	-341882	-2003880
747	746	LOCKSTAR	c07d90d9a48018bb	952848	-422047	1176320
748	747	A SLOW BOAT TO FENIA	c07ce90155049c91	114992	-2253182	1785282
749	748	CORNADA	c07b345cf0fc9884	414992	-668409	1569204
750	749	EVORA	c07b262d875bbdcb	456784	-5761371	165059
751	750	AVIGNON	c07b0fb103124cbd	-1659632	-379441	-687563
752	751	ORPHUS	c07ae1bbe62b307c	594640	-6221744	116255
753	752	SPQR	c07addc3433c7922	-290704	-762293	-1939788
754	753	STERIL I	c07ad14188ce1331	163568	-4239378	618780
755	754	ETHANION	c07a843cdc7fc53b	3135344	-4250969	31832
756	755	BASILL	c079e60000000000	750000	650000	-850000
757	755	BASILL	c079e60000000000	650000	850000	-750000
758	755	BASILL	c079e60000000000	-750000	850000	650000
759	755	BASILL	c079e60000000000	-850000	650000	750000
760	756	AGARASH	c079b6a802cde560	-890704	-333652	-1384376
761	757	FOTIOS' STAR	c0795b42217ba136	752848	-414304	1300716
762	758	FUEL-LESS1	c0784f75b5af74c0	256784	-5520787	274374
763	759	EROH	c07778c0bd011d6a	-153936	1247215	1956063
764	760	TRIDENT	c0774edd65ad82a3	1070352	-1049165	332090
765	761	GARN	c0774bf113c1a548	1352848	-399675	689378
766	762	SYSIPH	c0770769d0ad0aab	-777136	-755009	-627979
767	763	LAKESIDE	c07651bf32cc7aa8	3879984	-4433256	20761
768	764	TAKISH	c076493138b9d234	-1146064	-483499	-643496
769	765	GREENBLUE	c075cb2af03c3129	746064	-433976	1076980
770	766	BLUEFIRE 01	c075829ff58712aa	908208	-654963	578580
771	767	SINGYOOLARITEE	c07573f6c13bda34	-1246064	-1124960	-244867
772	768	FALLA	c075595c8ce8a0a1	-166416	-810980	-2531009
